name,average_price,item_name
Dominican Republic,1.44,"White Rice (1 kg), Markets"
Dominican Republic,1.74,"Tomatoes (1 kg), Markets"
Dominican Republic,0.91,"Bananas (1 kg), Markets"
Dominican Republic,2.36,"Onions (1 kg), Markets"
Dominican Republic,6.66,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Ecuador,3.5,"Meal at an Inexpensive Restaurant, Restaurants"
Ecuador,30,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Ecuador,7,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Ecuador,2,"Domestic Draft Beer (0.5 Liter), Restaurants"
Ecuador,3.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
Ecuador,0.96,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Ecuador,0.7,"Bottled Water (0.33 Liter), Restaurants"
Ecuador,1.09,"Milk (Regular, 1 Liter), Markets"
Ecuador,1.63,"Fresh White Bread (500 g Loaf), Markets"
Ecuador,2.19,"Eggs (12, Large Size), Markets"
Ecuador,6.5,"Local Cheese (1 kg), Markets"
Ecuador,1.07,"Bottled Water (1.5 Liter), Markets"
Ecuador,10,"Bottle of Wine (Mid-Range), Markets"
Ecuador,1.62,"Domestic Beer (0.5 Liter Bottle), Markets"
Ecuador,2.79,"Imported Beer (0.33 Liter Bottle), Markets"
Ecuador,6,"Cigarettes (Pack of 20, Marlboro), Markets"
Ecuador,5.93,"Chicken Fillets (1 kg), Markets"
Ecuador,2.1,"Apples (1 kg), Markets"
Ecuador,1.24,"Oranges (1 kg), Markets"
Ecuador,1.22,"Potatoes (1 kg), Markets"
Ecuador,0.68,"Lettuce (1 Head), Markets"
Ecuador,2.55,"Cappuccino (Regular Size), Restaurants"
Ecuador,1.45,"White Rice (1 kg), Markets"
Ecuador,1.2,"Tomatoes (1 kg), Markets"
Ecuador,1.09,"Bananas (1 kg), Markets"
Ecuador,1.03,"Onions (1 kg), Markets"
Ecuador,7.4,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Egypt,4.21,"Meal at an Inexpensive Restaurant, Restaurants"
Egypt,21.05,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Egypt,5.26,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Egypt,1.58,"Domestic Draft Beer (0.5 Liter), Restaurants"
Egypt,3.16,"Imported Beer (0.33 Liter Bottle), Restaurants"
Egypt,0.37,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Egypt,0.14,"Bottled Water (0.33 Liter), Restaurants"
Egypt,0.95,"Milk (Regular, 1 Liter), Markets"
Egypt,0.63,"Fresh White Bread (500 g Loaf), Markets"
Egypt,1.48,"Eggs (12, Large Size), Markets"
Egypt,3.65,"Local Cheese (1 kg), Markets"
Egypt,0.21,"Bottled Water (1.5 Liter), Markets"
Egypt,7.37,"Bottle of Wine (Mid-Range), Markets"
Egypt,1.4,"Domestic Beer (0.5 Liter Bottle), Markets"
Egypt,2.24,"Imported Beer (0.33 Liter Bottle), Markets"
Egypt,2.1,"Cigarettes (Pack of 20, Marlboro), Markets"
Egypt,4.51,"Chicken Fillets (1 kg), Markets"
Egypt,1.66,"Apples (1 kg), Markets"
Egypt,0.54,"Oranges (1 kg), Markets"
Egypt,0.41,"Potatoes (1 kg), Markets"
Egypt,0.27,"Lettuce (1 Head), Markets"
Egypt,1.56,"Cappuccino (Regular Size), Restaurants"
Egypt,0.73,"White Rice (1 kg), Markets"
Egypt,0.36,"Tomatoes (1 kg), Markets"
Egypt,0.72,"Bananas (1 kg), Markets"
Egypt,0.42,"Onions (1 kg), Markets"
Egypt,9.23,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
El Salvador,7,"Meal at an Inexpensive Restaurant, Restaurants"
El Salvador,40,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
El Salvador,7,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
El Salvador,2,"Domestic Draft Beer (0.5 Liter), Restaurants"
El Salvador,3.25,"Imported Beer (0.33 Liter Bottle), Restaurants"
El Salvador,1.12,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
El Salvador,0.9,"Bottled Water (0.33 Liter), Restaurants"
El Salvador,1.78,"Milk (Regular, 1 Liter), Markets"
El Salvador,1.95,"Fresh White Bread (500 g Loaf), Markets"
El Salvador,2.69,"Eggs (12, Large Size), Markets"
El Salvador,7.18,"Local Cheese (1 kg), Markets"
El Salvador,0.98,"Bottled Water (1.5 Liter), Markets"
El Salvador,10,"Bottle of Wine (Mid-Range), Markets"
El Salvador,1.8,"Domestic Beer (0.5 Liter Bottle), Markets"
El Salvador,2.66,"Imported Beer (0.33 Liter Bottle), Markets"
El Salvador,4,"Cigarettes (Pack of 20, Marlboro), Markets"
El Salvador,5.65,"Chicken Fillets (1 kg), Markets"
El Salvador,3.37,"Apples (1 kg), Markets"
El Salvador,2.75,"Oranges (1 kg), Markets"
El Salvador,2.51,"Potatoes (1 kg), Markets"
El Salvador,0.92,"Lettuce (1 Head), Markets"
El Salvador,3.2,"Cappuccino (Regular Size), Restaurants"
El Salvador,1.48,"White Rice (1 kg), Markets"
El Salvador,2.67,"Tomatoes (1 kg), Markets"
El Salvador,1.86,"Bananas (1 kg), Markets"
El Salvador,2.18,"Onions (1 kg), Markets"
El Salvador,8.6,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Equatorial Guinea,14.2,"Meal at an Inexpensive Restaurant, Restaurants"
Equatorial Guinea,71.01,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Equatorial Guinea,8.88,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Equatorial Guinea,2.66,"Domestic Draft Beer (0.5 Liter), Restaurants"
Equatorial Guinea,4.44,"Imported Beer (0.33 Liter Bottle), Restaurants"
Equatorial Guinea,1.07,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Equatorial Guinea,0.89,"Bottled Water (0.33 Liter), Restaurants"
Equatorial Guinea,2.62,"Milk (Regular, 1 Liter), Markets"
Equatorial Guinea,3.37,"Fresh White Bread (500 g Loaf), Markets"
Equatorial Guinea,3.31,"Eggs (12, Large Size), Markets"
Equatorial Guinea,8.7,"Local Cheese (1 kg), Markets"
Equatorial Guinea,2.04,"Bottled Water (1.5 Liter), Markets"
Equatorial Guinea,6.21,"Bottle of Wine (Mid-Range), Markets"
Equatorial Guinea,2.49,"Domestic Beer (0.5 Liter Bottle), Markets"
Equatorial Guinea,0.89,"Imported Beer (0.33 Liter Bottle), Markets"
Equatorial Guinea,4.93,"Cigarettes (Pack of 20, Marlboro), Markets"
Equatorial Guinea,7.02,"Chicken Fillets (1 kg), Markets"
Equatorial Guinea,5.86,"Apples (1 kg), Markets"
Equatorial Guinea,7.1,"Oranges (1 kg), Markets"
Equatorial Guinea,3.11,"Potatoes (1 kg), Markets"
Equatorial Guinea,0.89,"Lettuce (1 Head), Markets"
Equatorial Guinea,3.99,"Cappuccino (Regular Size), Restaurants"
Equatorial Guinea,2.31,"White Rice (1 kg), Markets"
Equatorial Guinea,3.99,"Tomatoes (1 kg), Markets"
Equatorial Guinea,1.78,"Bananas (1 kg), Markets"
Equatorial Guinea,3.11,"Onions (1 kg), Markets"
Equatorial Guinea,8.66,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Eritrea,21,"Meal at an Inexpensive Restaurant, Restaurants"
Eritrea,34,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Eritrea,5.5,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Eritrea,0.97,"Domestic Draft Beer (0.5 Liter), Restaurants"
Eritrea,1,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Eritrea,1,"Bottled Water (0.33 Liter), Restaurants"
Eritrea,1.6,"Milk (Regular, 1 Liter), Markets"
Eritrea,4.38,"Eggs (12, Large Size), Markets"
Eritrea,3,"Local Cheese (1 kg), Markets"
Eritrea,2.22,"Bottled Water (1.5 Liter), Markets"
Eritrea,12,"Bottle of Wine (Mid-Range), Markets"
Eritrea,1,"Domestic Beer (0.5 Liter Bottle), Markets"
Eritrea,1,"Imported Beer (0.33 Liter Bottle), Markets"
Eritrea,26.83,"Chicken Fillets (1 kg), Markets"
Eritrea,12.22,"Apples (1 kg), Markets"
Eritrea,2,"Oranges (1 kg), Markets"
Eritrea,1.8,"Potatoes (1 kg), Markets"
Eritrea,0.7,"Cappuccino (Regular Size), Restaurants"
Eritrea,2.3,"White Rice (1 kg), Markets"
Eritrea,1.17,"Tomatoes (1 kg), Markets"
Eritrea,1.28,"Bananas (1 kg), Markets"
Eritrea,0.93,"Onions (1 kg), Markets"
Eritrea,10,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Estonia,15.43,"Meal at an Inexpensive Restaurant, Restaurants"
Estonia,75.69,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Estonia,10.98,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Estonia,5.82,"Domestic Draft Beer (0.5 Liter), Restaurants"
Estonia,5.82,"Imported Beer (0.33 Liter Bottle), Restaurants"
Estonia,2.55,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Estonia,2.53,"Bottled Water (0.33 Liter), Restaurants"
Estonia,1.23,"Milk (Regular, 1 Liter), Markets"
Estonia,1.49,"Fresh White Bread (500 g Loaf), Markets"
Estonia,2.87,"Eggs (12, Large Size), Markets"
Estonia,12.43,"Local Cheese (1 kg), Markets"
Estonia,1.08,"Bottled Water (1.5 Liter), Markets"
Estonia,10.48,"Bottle of Wine (Mid-Range), Markets"
Estonia,1.92,"Domestic Beer (0.5 Liter Bottle), Markets"
Estonia,2.34,"Imported Beer (0.33 Liter Bottle), Markets"
Estonia,6.87,"Cigarettes (Pack of 20, Marlboro), Markets"
Estonia,9.49,"Chicken Fillets (1 kg), Markets"
Estonia,2.21,"Apples (1 kg), Markets"
Estonia,2.61,"Oranges (1 kg), Markets"
Estonia,1,"Potatoes (1 kg), Markets"
Estonia,2.04,"Lettuce (1 Head), Markets"
Estonia,4.12,"Cappuccino (Regular Size), Restaurants"
Estonia,2.88,"White Rice (1 kg), Markets"
Estonia,2.82,"Tomatoes (1 kg), Markets"
Estonia,1.55,"Bananas (1 kg), Markets"
Estonia,0.89,"Onions (1 kg), Markets"
Estonia,20.06,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Eswatini,1.77,"Meal at an Inexpensive Restaurant, Restaurants"
Eswatini,30.16,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Eswatini,2.47,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Eswatini,1.77,"Domestic Draft Beer (0.5 Liter), Restaurants"
Eswatini,1.77,"Imported Beer (0.33 Liter Bottle), Restaurants"
Eswatini,0.93,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Eswatini,0.54,"Bottled Water (0.33 Liter), Restaurants"
Eswatini,1.09,"Milk (Regular, 1 Liter), Markets"
Eswatini,0.81,"Fresh White Bread (500 g Loaf), Markets"
Eswatini,1.59,"Eggs (12, Large Size), Markets"
Eswatini,9.42,"Local Cheese (1 kg), Markets"
Eswatini,0.79,"Bottled Water (1.5 Liter), Markets"
Eswatini,4.65,"Bottle of Wine (Mid-Range), Markets"
Eswatini,1.06,"Domestic Beer (0.5 Liter Bottle), Markets"
Eswatini,1.47,"Imported Beer (0.33 Liter Bottle), Markets"
Eswatini,2.82,"Cigarettes (Pack of 20, Marlboro), Markets"
Eswatini,4.13,"Chicken Fillets (1 kg), Markets"
Eswatini,1.41,"Apples (1 kg), Markets"
Eswatini,1.16,"Oranges (1 kg), Markets"
Eswatini,0.99,"Potatoes (1 kg), Markets"
Eswatini,0.58,"Lettuce (1 Head), Markets"
Eswatini,1.91,"Cappuccino (Regular Size), Restaurants"
Eswatini,1.31,"White Rice (1 kg), Markets"
Eswatini,1.45,"Tomatoes (1 kg), Markets"
Eswatini,0.79,"Bananas (1 kg), Markets"
Eswatini,1.06,"Onions (1 kg), Markets"
Eswatini,4.78,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Ethiopia,4.17,"Meal at an Inexpensive Restaurant, Restaurants"
Ethiopia,37.5,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Ethiopia,6.46,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Ethiopia,0.9,"Domestic Draft Beer (0.5 Liter), Restaurants"
Ethiopia,2,"Imported Beer (0.33 Liter Bottle), Restaurants"
Ethiopia,0.57,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Ethiopia,0.48,"Bottled Water (0.33 Liter), Restaurants"
Ethiopia,1.28,"Milk (Regular, 1 Liter), Markets"
Ethiopia,1.1,"Fresh White Bread (500 g Loaf), Markets"
Ethiopia,2.15,"Eggs (12, Large Size), Markets"
Ethiopia,8.67,"Local Cheese (1 kg), Markets"
Ethiopia,0.75,"Bottled Water (1.5 Liter), Markets"
Ethiopia,6.25,"Bottle of Wine (Mid-Range), Markets"
Ethiopia,0.83,"Domestic Beer (0.5 Liter Bottle), Markets"
Ethiopia,1.76,"Imported Beer (0.33 Liter Bottle), Markets"
Ethiopia,5.1,"Cigarettes (Pack of 20, Marlboro), Markets"
Ethiopia,12.04,"Chicken Fillets (1 kg), Markets"
Ethiopia,5.77,"Apples (1 kg), Markets"
Ethiopia,2.45,"Oranges (1 kg), Markets"
Ethiopia,0.6,"Potatoes (1 kg), Markets"
Ethiopia,0.87,"Lettuce (1 Head), Markets"
Ethiopia,0.99,"Cappuccino (Regular Size), Restaurants"
Ethiopia,1.99,"White Rice (1 kg), Markets"
Ethiopia,0.78,"Tomatoes (1 kg), Markets"
Ethiopia,0.89,"Bananas (1 kg), Markets"
Ethiopia,1.87,"Onions (1 kg), Markets"
Ethiopia,11.59,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Falkland Islands,26.65,"Meal at an Inexpensive Restaurant, Restaurants"
Falkland Islands,79.96,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Falkland Islands,4.2,"Domestic Draft Beer (0.5 Liter), Restaurants"
Falkland Islands,2.53,"Imported Beer (0.33 Liter Bottle), Restaurants"
Falkland Islands,2.26,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Falkland Islands,1.39,"Bottled Water (0.33 Liter), Restaurants"
Falkland Islands,2.06,"Milk (Regular, 1 Liter), Markets"
Falkland Islands,3.06,"Fresh White Bread (500 g Loaf), Markets"
Falkland Islands,7.15,"Eggs (12, Large Size), Markets"
Falkland Islands,2.94,"Local Cheese (1 kg), Markets"
Falkland Islands,11.98,"Bottle of Wine (Mid-Range), Markets"
Falkland Islands,2.4,"Imported Beer (0.33 Liter Bottle), Markets"
Falkland Islands,16.25,"Cigarettes (Pack of 20, Marlboro), Markets"
Falkland Islands,9.61,"Chicken Fillets (1 kg), Markets"
Falkland Islands,9.46,"Apples (1 kg), Markets"
Falkland Islands,10.65,"Oranges (1 kg), Markets"
Falkland Islands,3.2,"Potatoes (1 kg), Markets"
Falkland Islands,4.31,"Lettuce (1 Head), Markets"
Falkland Islands,4.23,"Cappuccino (Regular Size), Restaurants"
Falkland Islands,0.88,"White Rice (1 kg), Markets"
Falkland Islands,8.13,"Tomatoes (1 kg), Markets"
Falkland Islands,5.53,"Bananas (1 kg), Markets"
Falkland Islands,0.73,"Onions (1 kg), Markets"
Falkland Islands,11.85,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Faroe Islands,23.39,"Meal at an Inexpensive Restaurant, Restaurants"
Faroe Islands,155.91,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Faroe Islands,20,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Faroe Islands,9.35,"Domestic Draft Beer (0.5 Liter), Restaurants"
Faroe Islands,9.18,"Imported Beer (0.33 Liter Bottle), Restaurants"
Faroe Islands,3.16,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Faroe Islands,2.33,"Bottled Water (0.33 Liter), Restaurants"
Faroe Islands,2.33,"Milk (Regular, 1 Liter), Markets"
Faroe Islands,6.85,"Fresh White Bread (500 g Loaf), Markets"
Faroe Islands,5.86,"Eggs (12, Large Size), Markets"
Faroe Islands,12.99,"Local Cheese (1 kg), Markets"
Faroe Islands,3.51,"Bottled Water (1.5 Liter), Markets"
Faroe Islands,12.47,"Bottle of Wine (Mid-Range), Markets"
Faroe Islands,2.93,"Domestic Beer (0.5 Liter Bottle), Markets"
Faroe Islands,2.7,"Imported Beer (0.33 Liter Bottle), Markets"
Faroe Islands,11.3,"Cigarettes (Pack of 20, Marlboro), Markets"
Faroe Islands,14.46,"Chicken Fillets (1 kg), Markets"
Faroe Islands,2.73,"Apples (1 kg), Markets"
Faroe Islands,3.9,"Oranges (1 kg), Markets"
Faroe Islands,2.96,"Potatoes (1 kg), Markets"
Faroe Islands,2.42,"Lettuce (1 Head), Markets"
Faroe Islands,6.3,"Cappuccino (Regular Size), Restaurants"
Faroe Islands,3.6,"White Rice (1 kg), Markets"
Faroe Islands,3.66,"Tomatoes (1 kg), Markets"
Faroe Islands,4.52,"Bananas (1 kg), Markets"
Faroe Islands,4.83,"Onions (1 kg), Markets"
Faroe Islands,18.71,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Fiji,4.42,"Meal at an Inexpensive Restaurant, Restaurants"
Fiji,42.02,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Fiji,7.74,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Fiji,2.76,"Domestic Draft Beer (0.5 Liter), Restaurants"
Fiji,3.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
Fiji,1.3,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Fiji,0.94,"Bottled Water (0.33 Liter), Restaurants"
Fiji,1.28,"Milk (Regular, 1 Liter), Markets"
Fiji,0.57,"Fresh White Bread (500 g Loaf), Markets"
Fiji,3.01,"Eggs (12, Large Size), Markets"
Fiji,8.89,"Local Cheese (1 kg), Markets"
Fiji,0.82,"Bottled Water (1.5 Liter), Markets"
Fiji,8.18,"Bottle of Wine (Mid-Range), Markets"
Fiji,2.12,"Domestic Beer (0.5 Liter Bottle), Markets"
Fiji,3.01,"Imported Beer (0.33 Liter Bottle), Markets"
Fiji,9.73,"Cigarettes (Pack of 20, Marlboro), Markets"
Fiji,7.78,"Chicken Fillets (1 kg), Markets"
Fiji,2.46,"Apples (1 kg), Markets"
Fiji,3.31,"Oranges (1 kg), Markets"
Fiji,1.17,"Potatoes (1 kg), Markets"
Fiji,1.04,"Lettuce (1 Head), Markets"
Fiji,2.86,"Cappuccino (Regular Size), Restaurants"
Fiji,1.07,"White Rice (1 kg), Markets"
Fiji,2.69,"Tomatoes (1 kg), Markets"
Fiji,2.53,"Bananas (1 kg), Markets"
Fiji,1.19,"Onions (1 kg), Markets"
Fiji,7.52,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Finland,16.3,"Meal at an Inexpensive Restaurant, Restaurants"
Finland,93.16,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Finland,11.64,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Finland,8.15,"Domestic Draft Beer (0.5 Liter), Restaurants"
Finland,8.73,"Imported Beer (0.33 Liter Bottle), Restaurants"
Finland,2.92,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Finland,2.18,"Bottled Water (0.33 Liter), Restaurants"
Finland,1.36,"Milk (Regular, 1 Liter), Markets"
Finland,2.72,"Fresh White Bread (500 g Loaf), Markets"
Finland,3.45,"Eggs (12, Large Size), Markets"
Finland,9.33,"Local Cheese (1 kg), Markets"
Finland,1.93,"Bottled Water (1.5 Liter), Markets"
Finland,15.14,"Bottle of Wine (Mid-Range), Markets"
Finland,3.47,"Domestic Beer (0.5 Liter Bottle), Markets"
Finland,3.89,"Imported Beer (0.33 Liter Bottle), Markets"
Finland,12.81,"Cigarettes (Pack of 20, Marlboro), Markets"
Finland,14.35,"Chicken Fillets (1 kg), Markets"
Finland,2.7,"Apples (1 kg), Markets"
Finland,2.57,"Oranges (1 kg), Markets"
Finland,1.32,"Potatoes (1 kg), Markets"
Finland,2.23,"Lettuce (1 Head), Markets"
Finland,4.98,"Cappuccino (Regular Size), Restaurants"
Finland,2.81,"White Rice (1 kg), Markets"
Finland,4.47,"Tomatoes (1 kg), Markets"
Finland,2.15,"Bananas (1 kg), Markets"
Finland,1.85,"Onions (1 kg), Markets"
Finland,22.58,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
France,17.47,"Meal at an Inexpensive Restaurant, Restaurants"
France,69.87,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
France,12.81,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
France,6.99,"Domestic Draft Beer (0.5 Liter), Restaurants"
France,5.82,"Imported Beer (0.33 Liter Bottle), Restaurants"
France,3.29,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
France,2.25,"Bottled Water (0.33 Liter), Restaurants"
France,1.36,"Milk (Regular, 1 Liter), Markets"
France,2.09,"Fresh White Bread (500 g Loaf), Markets"
France,4.42,"Eggs (12, Large Size), Markets"
France,20.46,"Local Cheese (1 kg), Markets"
France,0.81,"Bottled Water (1.5 Liter), Markets"
France,8.15,"Bottle of Wine (Mid-Range), Markets"
France,2.72,"Domestic Beer (0.5 Liter Bottle), Markets"
France,3.37,"Imported Beer (0.33 Liter Bottle), Markets"
France,13.97,"Cigarettes (Pack of 20, Marlboro), Markets"
France,14.33,"Chicken Fillets (1 kg), Markets"
France,3.24,"Apples (1 kg), Markets"
France,3.12,"Oranges (1 kg), Markets"
France,2.36,"Potatoes (1 kg), Markets"
France,1.59,"Lettuce (1 Head), Markets"
France,3.79,"Cappuccino (Regular Size), Restaurants"
France,2.7,"White Rice (1 kg), Markets"
France,3.68,"Tomatoes (1 kg), Markets"
France,2.4,"Bananas (1 kg), Markets"
France,2.51,"Onions (1 kg), Markets"
France,21.76,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
French Guiana,13.39,"Meal at an Inexpensive Restaurant, Restaurants"
French Guiana,116.45,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
French Guiana,11.06,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
French Guiana,3.78,"Domestic Draft Beer (0.5 Liter), Restaurants"
French Guiana,4.66,"Imported Beer (0.33 Liter Bottle), Restaurants"
French Guiana,3.53,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
French Guiana,3.07,"Bottled Water (0.33 Liter), Restaurants"
French Guiana,3.11,"Milk (Regular, 1 Liter), Markets"
French Guiana,4.17,"Fresh White Bread (500 g Loaf), Markets"
French Guiana,7.76,"Eggs (12, Large Size), Markets"
French Guiana,29.11,"Local Cheese (1 kg), Markets"
French Guiana,1.95,"Bottled Water (1.5 Liter), Markets"
French Guiana,8.15,"Bottle of Wine (Mid-Range), Markets"
French Guiana,2.81,"Domestic Beer (0.5 Liter Bottle), Markets"
French Guiana,2.33,"Imported Beer (0.33 Liter Bottle), Markets"
French Guiana,9.32,"Cigarettes (Pack of 20, Marlboro), Markets"
French Guiana,17.08,"Chicken Fillets (1 kg), Markets"
French Guiana,5.4,"Apples (1 kg), Markets"
French Guiana,5.82,"Oranges (1 kg), Markets"
French Guiana,4.95,"Potatoes (1 kg), Markets"
French Guiana,3.49,"Lettuce (1 Head), Markets"
French Guiana,4.08,"Cappuccino (Regular Size), Restaurants"
French Guiana,3.11,"White Rice (1 kg), Markets"
French Guiana,10.09,"Tomatoes (1 kg), Markets"
French Guiana,4.66,"Bananas (1 kg), Markets"
