"","Country","average_price","item_name"
"1354","Curacao",9.08,"Cigarettes (Pack of 20, Marlboro), Markets"
"1355","Curacao",7.81,"Chicken Fillets (1 kg), Markets"
"1356","Curacao",4.93,"Apples (1 kg), Markets"
"1357","Curacao",3.35,"Potatoes (1 kg), Markets"
"1358","Curacao",1.89,"Lettuce (1 Head), Markets"
"1359","Curacao",3.53,"Cappuccino (Regular Size), Restaurants"
"1360","Curacao",3.91,"White Rice (1 kg), Markets"
"1361","Curacao",2.93,"Bananas (1 kg), Markets"
"1362","Curacao",2.32,"Onions (1 kg), Markets"
"1363","Curacao",12.43,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1364","Cyprus",17.47,"Meal at an Inexpensive Restaurant, Restaurants"
"1365","Cyprus",69.87,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1366","Cyprus",9.32,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1367","Cyprus",4.66,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1368","Cyprus",5.71,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1369","Cyprus",1.98,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1370","Cyprus",1.13,"Bottled Water (0.33 Liter), Restaurants"
"1371","Cyprus",1.93,"Milk (Regular, 1 Liter), Markets"
"1372","Cyprus",2.04,"Fresh White Bread (500 g Loaf), Markets"
"1373","Cyprus",4.48,"Eggs (12, Large Size), Markets"
"1374","Cyprus",14.06,"Local Cheese (1 kg), Markets"
"1375","Cyprus",1.14,"Bottled Water (1.5 Liter), Markets"
"1376","Cyprus",8.15,"Bottle of Wine (Mid-Range), Markets"
"1377","Cyprus",1.8,"Domestic Beer (0.5 Liter Bottle), Markets"
"1378","Cyprus",2.63,"Imported Beer (0.33 Liter Bottle), Markets"
"1379","Cyprus",5.82,"Cigarettes (Pack of 20, Marlboro), Markets"
"1380","Cyprus",9.2,"Chicken Fillets (1 kg), Markets"
"1381","Cyprus",3.22,"Apples (1 kg), Markets"
"1382","Cyprus",2.4,"Oranges (1 kg), Markets"
"1383","Cyprus",1.68,"Potatoes (1 kg), Markets"
"1384","Cyprus",0.98,"Lettuce (1 Head), Markets"
"1385","Cyprus",3.94,"Cappuccino (Regular Size), Restaurants"
"1386","Cyprus",2.93,"White Rice (1 kg), Markets"
"1387","Cyprus",3.27,"Tomatoes (1 kg), Markets"
"1388","Cyprus",2.15,"Bananas (1 kg), Markets"
"1389","Cyprus",1.54,"Onions (1 kg), Markets"
"1390","Cyprus",13.86,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1391","Czech Republic",9.62,"Meal at an Inexpensive Restaurant, Restaurants"
"1392","Czech Republic",48.09,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1393","Czech Republic",9.38,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1394","Czech Republic",2.4,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1395","Czech Republic",2.89,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1396","Czech Republic",1.93,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1397","Czech Republic",1.58,"Bottled Water (0.33 Liter), Restaurants"
"1398","Czech Republic",1.24,"Milk (Regular, 1 Liter), Markets"
"1399","Czech Republic",1.71,"Fresh White Bread (500 g Loaf), Markets"
"1400","Czech Republic",3.41,"Eggs (12, Large Size), Markets"
"1401","Czech Republic",13.13,"Local Cheese (1 kg), Markets"
"1402","Czech Republic",0.86,"Bottled Water (1.5 Liter), Markets"
"1403","Czech Republic",7.21,"Bottle of Wine (Mid-Range), Markets"
"1404","Czech Republic",0.98,"Domestic Beer (0.5 Liter Bottle), Markets"
"1405","Czech Republic",2.03,"Imported Beer (0.33 Liter Bottle), Markets"
"1406","Czech Republic",7.69,"Cigarettes (Pack of 20, Marlboro), Markets"
"1407","Czech Republic",9.65,"Chicken Fillets (1 kg), Markets"
"1408","Czech Republic",1.73,"Apples (1 kg), Markets"
"1409","Czech Republic",2.28,"Oranges (1 kg), Markets"
"1410","Czech Republic",1.44,"Potatoes (1 kg), Markets"
"1411","Czech Republic",1.51,"Lettuce (1 Head), Markets"
"1412","Czech Republic",3.28,"Cappuccino (Regular Size), Restaurants"
"1413","Czech Republic",2.61,"White Rice (1 kg), Markets"
"1414","Czech Republic",3.68,"Tomatoes (1 kg), Markets"
"1415","Czech Republic",1.84,"Bananas (1 kg), Markets"
"1416","Czech Republic",1.16,"Onions (1 kg), Markets"
"1417","Czech Republic",13.87,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1418","Democratic Republic of the Congo",15,"Meal at an Inexpensive Restaurant, Restaurants"
"1419","Democratic Republic of the Congo",100,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1420","Democratic Republic of the Congo",10,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1421","Democratic Republic of the Congo",2,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1422","Democratic Republic of the Congo",3.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1423","Democratic Republic of the Congo",1.79,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1424","Democratic Republic of the Congo",1.5,"Bottled Water (0.33 Liter), Restaurants"
"1425","Democratic Republic of the Congo",2.17,"Milk (Regular, 1 Liter), Markets"
"1426","Democratic Republic of the Congo",1.62,"Fresh White Bread (500 g Loaf), Markets"
"1427","Democratic Republic of the Congo",3.34,"Eggs (12, Large Size), Markets"
"1428","Democratic Republic of the Congo",6.91,"Local Cheese (1 kg), Markets"
"1429","Democratic Republic of the Congo",0.98,"Bottled Water (1.5 Liter), Markets"
"1430","Democratic Republic of the Congo",15,"Bottle of Wine (Mid-Range), Markets"
"1431","Democratic Republic of the Congo",1.67,"Domestic Beer (0.5 Liter Bottle), Markets"
"1432","Democratic Republic of the Congo",3.2,"Imported Beer (0.33 Liter Bottle), Markets"
"1433","Democratic Republic of the Congo",4.5,"Cigarettes (Pack of 20, Marlboro), Markets"
"1434","Democratic Republic of the Congo",7.54,"Chicken Fillets (1 kg), Markets"
"1435","Democratic Republic of the Congo",3.02,"Apples (1 kg), Markets"
"1436","Democratic Republic of the Congo",3.36,"Oranges (1 kg), Markets"
"1437","Democratic Republic of the Congo",2.39,"Potatoes (1 kg), Markets"
"1438","Democratic Republic of the Congo",1.62,"Lettuce (1 Head), Markets"
"1439","Democratic Republic of the Congo",5.33,"Cappuccino (Regular Size), Restaurants"
"1440","Democratic Republic of the Congo",2.36,"White Rice (1 kg), Markets"
"1441","Democratic Republic of the Congo",2.79,"Tomatoes (1 kg), Markets"
"1442","Democratic Republic of the Congo",2.1,"Bananas (1 kg), Markets"
"1443","Democratic Republic of the Congo",2.81,"Onions (1 kg), Markets"
"1444","Democratic Republic of the Congo",9.88,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1445","Denmark",23.39,"Meal at an Inexpensive Restaurant, Restaurants"
"1446","Denmark",109.14,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1447","Denmark",14.81,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1448","Denmark",8.58,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1449","Denmark",7.8,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1450","Denmark",4.23,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1451","Denmark",3.22,"Bottled Water (0.33 Liter), Restaurants"
"1452","Denmark",2.15,"Milk (Regular, 1 Liter), Markets"
"1453","Denmark",3.57,"Fresh White Bread (500 g Loaf), Markets"
"1454","Denmark",5.06,"Eggs (12, Large Size), Markets"
"1455","Denmark",14.97,"Local Cheese (1 kg), Markets"
"1456","Denmark",1.51,"Bottled Water (1.5 Liter), Markets"
"1457","Denmark",10.13,"Bottle of Wine (Mid-Range), Markets"
"1458","Denmark",1.95,"Domestic Beer (0.5 Liter Bottle), Markets"
"1459","Denmark",2.63,"Imported Beer (0.33 Liter Bottle), Markets"
"1460","Denmark",10.13,"Cigarettes (Pack of 20, Marlboro), Markets"
"1461","Denmark",12.43,"Chicken Fillets (1 kg), Markets"
"1462","Denmark",3.32,"Apples (1 kg), Markets"
"1463","Denmark",3.75,"Oranges (1 kg), Markets"
"1464","Denmark",2.28,"Potatoes (1 kg), Markets"
"1465","Denmark",2.19,"Lettuce (1 Head), Markets"
"1466","Denmark",6.54,"Cappuccino (Regular Size), Restaurants"
"1467","Denmark",2.52,"White Rice (1 kg), Markets"
"1468","Denmark",5,"Tomatoes (1 kg), Markets"
"1469","Denmark",3.31,"Bananas (1 kg), Markets"
"1470","Denmark",2.03,"Onions (1 kg), Markets"
"1471","Denmark",19.21,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1472","Djibouti",9.84,"Meal at an Inexpensive Restaurant, Restaurants"
"1473","Djibouti",81.57,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1474","Djibouti",12.66,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1475","Djibouti",5.63,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1476","Djibouti",8.44,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1477","Djibouti",1.9,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1478","Djibouti",1.88,"Bottled Water (0.33 Liter), Restaurants"
"1479","Djibouti",2.53,"Milk (Regular, 1 Liter), Markets"
"1480","Djibouti",9.28,"Fresh White Bread (500 g Loaf), Markets"
"1481","Djibouti",6.86,"Eggs (12, Large Size), Markets"
"1482","Djibouti",9.56,"Local Cheese (1 kg), Markets"
"1483","Djibouti",0.56,"Bottled Water (1.5 Liter), Markets"
"1484","Djibouti",21.1,"Bottle of Wine (Mid-Range), Markets"
"1485","Djibouti",2.35,"Domestic Beer (0.5 Liter Bottle), Markets"
"1486","Djibouti",3.53,"Imported Beer (0.33 Liter Bottle), Markets"
"1487","Djibouti",2.71,"Cigarettes (Pack of 20, Marlboro), Markets"
"1488","Djibouti",18.19,"Chicken Fillets (1 kg), Markets"
"1489","Djibouti",3.75,"Apples (1 kg), Markets"
"1490","Djibouti",2.81,"Oranges (1 kg), Markets"
"1491","Djibouti",1.22,"Potatoes (1 kg), Markets"
"1492","Djibouti",5.63,"Lettuce (1 Head), Markets"
"1493","Djibouti",3.66,"Cappuccino (Regular Size), Restaurants"
"1494","Djibouti",3.77,"White Rice (1 kg), Markets"
"1495","Djibouti",1.59,"Tomatoes (1 kg), Markets"
"1496","Djibouti",1.22,"Bananas (1 kg), Markets"
"1497","Djibouti",1.37,"Onions (1 kg), Markets"
"1498","Djibouti",12.09,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1499","Dominica",7.4,"Meal at an Inexpensive Restaurant, Restaurants"
"1500","Dominica",55.5,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1501","Dominica",6.66,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1502","Dominica",1.85,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1503","Dominica",3.33,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1504","Dominica",2.41,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1505","Dominica",2.13,"Bottled Water (0.33 Liter), Restaurants"
"1506","Dominica",3.19,"Milk (Regular, 1 Liter), Markets"
"1507","Dominica",2.22,"Fresh White Bread (500 g Loaf), Markets"
"1508","Dominica",5.6,"Eggs (12, Large Size), Markets"
"1509","Dominica",2.47,"Local Cheese (1 kg), Markets"
"1510","Dominica",2.65,"Bottled Water (1.5 Liter), Markets"
"1511","Dominica",11.1,"Bottle of Wine (Mid-Range), Markets"
"1512","Dominica",2.33,"Domestic Beer (0.5 Liter Bottle), Markets"
"1513","Dominica",2.87,"Imported Beer (0.33 Liter Bottle), Markets"
"1514","Dominica",7.4,"Cigarettes (Pack of 20, Marlboro), Markets"
"1515","Dominica",10.53,"Chicken Fillets (1 kg), Markets"
"1516","Dominica",7.65,"Apples (1 kg), Markets"
"1517","Dominica",4.62,"Oranges (1 kg), Markets"
"1518","Dominica",3.39,"Potatoes (1 kg), Markets"
"1519","Dominica",1.94,"Lettuce (1 Head), Markets"
"1520","Dominica",3.75,"Cappuccino (Regular Size), Restaurants"
"1521","Dominica",1.48,"White Rice (1 kg), Markets"
"1522","Dominica",5.14,"Tomatoes (1 kg), Markets"
"1523","Dominica",2.81,"Bananas (1 kg), Markets"
"1524","Dominica",3.03,"Onions (1 kg), Markets"
"1525","Dominica",13.09,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1526","Dominican Republic",7.88,"Meal at an Inexpensive Restaurant, Restaurants"
"1527","Dominican Republic",47.28,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1528","Dominican Republic",7.09,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1529","Dominican Republic",2.36,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1530","Dominican Republic",4.73,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1531","Dominican Republic",0.97,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1532","Dominican Republic",0.73,"Bottled Water (0.33 Liter), Restaurants"
"1533","Dominican Republic",1.31,"Milk (Regular, 1 Liter), Markets"
"1534","Dominican Republic",1.63,"Fresh White Bread (500 g Loaf), Markets"
"1535","Dominican Republic",1.89,"Eggs (12, Large Size), Markets"
"1536","Dominican Republic",7.77,"Local Cheese (1 kg), Markets"
"1537","Dominican Republic",0.82,"Bottled Water (1.5 Liter), Markets"
"1538","Dominican Republic",11.82,"Bottle of Wine (Mid-Range), Markets"
"1539","Dominican Republic",2.62,"Domestic Beer (0.5 Liter Bottle), Markets"
"1540","Dominican Republic",2.99,"Imported Beer (0.33 Liter Bottle), Markets"
"1541","Dominican Republic",5.52,"Cigarettes (Pack of 20, Marlboro), Markets"
"1542","Dominican Republic",5.57,"Chicken Fillets (1 kg), Markets"
"1543","Dominican Republic",3.02,"Apples (1 kg), Markets"
"1544","Dominican Republic",2.79,"Oranges (1 kg), Markets"
"1545","Dominican Republic",2.24,"Potatoes (1 kg), Markets"
"1546","Dominican Republic",1.03,"Lettuce (1 Head), Markets"
"1547","Dominican Republic",1.96,"Cappuccino (Regular Size), Restaurants"
"1548","Dominican Republic",1.44,"White Rice (1 kg), Markets"
"1549","Dominican Republic",1.74,"Tomatoes (1 kg), Markets"
"1550","Dominican Republic",0.91,"Bananas (1 kg), Markets"
"1551","Dominican Republic",2.36,"Onions (1 kg), Markets"
"1552","Dominican Republic",6.66,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1553","Ecuador",3.5,"Meal at an Inexpensive Restaurant, Restaurants"
"1554","Ecuador",30,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1555","Ecuador",7,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1556","Ecuador",2,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1557","Ecuador",3.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1558","Ecuador",0.96,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1559","Ecuador",0.7,"Bottled Water (0.33 Liter), Restaurants"
"1560","Ecuador",1.09,"Milk (Regular, 1 Liter), Markets"
"1561","Ecuador",1.63,"Fresh White Bread (500 g Loaf), Markets"
"1562","Ecuador",2.19,"Eggs (12, Large Size), Markets"
"1563","Ecuador",6.5,"Local Cheese (1 kg), Markets"
"1564","Ecuador",1.07,"Bottled Water (1.5 Liter), Markets"
"1565","Ecuador",10,"Bottle of Wine (Mid-Range), Markets"
"1566","Ecuador",1.62,"Domestic Beer (0.5 Liter Bottle), Markets"
"1567","Ecuador",2.79,"Imported Beer (0.33 Liter Bottle), Markets"
"1568","Ecuador",6,"Cigarettes (Pack of 20, Marlboro), Markets"
"1569","Ecuador",5.93,"Chicken Fillets (1 kg), Markets"
"1570","Ecuador",2.1,"Apples (1 kg), Markets"
"1571","Ecuador",1.24,"Oranges (1 kg), Markets"
"1572","Ecuador",1.22,"Potatoes (1 kg), Markets"
"1573","Ecuador",0.68,"Lettuce (1 Head), Markets"
"1574","Ecuador",2.55,"Cappuccino (Regular Size), Restaurants"
"1575","Ecuador",1.45,"White Rice (1 kg), Markets"
"1576","Ecuador",1.2,"Tomatoes (1 kg), Markets"
"1577","Ecuador",1.09,"Bananas (1 kg), Markets"
"1578","Ecuador",1.03,"Onions (1 kg), Markets"
"1579","Ecuador",7.4,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1580","Egypt",4.21,"Meal at an Inexpensive Restaurant, Restaurants"
"1581","Egypt",21.05,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1582","Egypt",5.26,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1583","Egypt",1.58,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1584","Egypt",3.16,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1585","Egypt",0.37,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1586","Egypt",0.14,"Bottled Water (0.33 Liter), Restaurants"
"1587","Egypt",0.95,"Milk (Regular, 1 Liter), Markets"
"1588","Egypt",0.63,"Fresh White Bread (500 g Loaf), Markets"
"1589","Egypt",1.48,"Eggs (12, Large Size), Markets"
"1590","Egypt",3.65,"Local Cheese (1 kg), Markets"
"1591","Egypt",0.21,"Bottled Water (1.5 Liter), Markets"
"1592","Egypt",7.37,"Bottle of Wine (Mid-Range), Markets"
"1593","Egypt",1.4,"Domestic Beer (0.5 Liter Bottle), Markets"
"1594","Egypt",2.24,"Imported Beer (0.33 Liter Bottle), Markets"
"1595","Egypt",2.1,"Cigarettes (Pack of 20, Marlboro), Markets"
"1596","Egypt",4.51,"Chicken Fillets (1 kg), Markets"
"1597","Egypt",1.66,"Apples (1 kg), Markets"
"1598","Egypt",0.54,"Oranges (1 kg), Markets"
"1599","Egypt",0.41,"Potatoes (1 kg), Markets"
"1600","Egypt",0.27,"Lettuce (1 Head), Markets"
"1601","Egypt",1.56,"Cappuccino (Regular Size), Restaurants"
"1602","Egypt",0.73,"White Rice (1 kg), Markets"
"1603","Egypt",0.36,"Tomatoes (1 kg), Markets"
"1604","Egypt",0.72,"Bananas (1 kg), Markets"
"1605","Egypt",0.42,"Onions (1 kg), Markets"
"1606","Egypt",9.23,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1607","El Salvador",7,"Meal at an Inexpensive Restaurant, Restaurants"
"1608","El Salvador",40,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1609","El Salvador",7,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1610","El Salvador",2,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1611","El Salvador",3.25,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1612","El Salvador",1.12,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1613","El Salvador",0.9,"Bottled Water (0.33 Liter), Restaurants"
"1614","El Salvador",1.78,"Milk (Regular, 1 Liter), Markets"
"1615","El Salvador",1.95,"Fresh White Bread (500 g Loaf), Markets"
"1616","El Salvador",2.69,"Eggs (12, Large Size), Markets"
"1617","El Salvador",7.18,"Local Cheese (1 kg), Markets"
"1618","El Salvador",0.98,"Bottled Water (1.5 Liter), Markets"
"1619","El Salvador",10,"Bottle of Wine (Mid-Range), Markets"
"1620","El Salvador",1.8,"Domestic Beer (0.5 Liter Bottle), Markets"
"1621","El Salvador",2.66,"Imported Beer (0.33 Liter Bottle), Markets"
"1622","El Salvador",4,"Cigarettes (Pack of 20, Marlboro), Markets"
"1623","El Salvador",5.65,"Chicken Fillets (1 kg), Markets"
"1624","El Salvador",3.37,"Apples (1 kg), Markets"
"1625","El Salvador",2.75,"Oranges (1 kg), Markets"
"1626","El Salvador",2.51,"Potatoes (1 kg), Markets"
"1627","El Salvador",0.92,"Lettuce (1 Head), Markets"
"1628","El Salvador",3.2,"Cappuccino (Regular Size), Restaurants"
"1629","El Salvador",1.48,"White Rice (1 kg), Markets"
"1630","El Salvador",2.67,"Tomatoes (1 kg), Markets"
"1631","El Salvador",1.86,"Bananas (1 kg), Markets"
"1632","El Salvador",2.18,"Onions (1 kg), Markets"
"1633","El Salvador",8.6,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"1634","Equatorial Guinea",14.2,"Meal at an Inexpensive Restaurant, Restaurants"
"1635","Equatorial Guinea",71.01,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"1636","Equatorial Guinea",8.88,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"1637","Equatorial Guinea",2.66,"Domestic Draft Beer (0.5 Liter), Restaurants"
"1638","Equatorial Guinea",4.44,"Imported Beer (0.33 Liter Bottle), Restaurants"
"1639","Equatorial Guinea",1.07,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"1640","Equatorial Guinea",0.89,"Bottled Water (0.33 Liter), Restaurants"
"1641","Equatorial Guinea",2.62,"Milk (Regular, 1 Liter), Markets"
"1642","Equatorial Guinea",3.37,"Fresh White Bread (500 g Loaf), Markets"
"1643","Equatorial Guinea",3.31,"Eggs (12, Large Size), Markets"
"1644","Equatorial Guinea",8.7,"Local Cheese (1 kg), Markets"
"1645","Equatorial Guinea",2.04,"Bottled Water (1.5 Liter), Markets"
"1646","Equatorial Guinea",6.21,"Bottle of Wine (Mid-Range), Markets"
"1647","Equatorial Guinea",2.49,"Domestic Beer (0.5 Liter Bottle), Markets"
"1648","Equatorial Guinea",0.89,"Imported Beer (0.33 Liter Bottle), Markets"
"1649","Equatorial Guinea",4.93,"Cigarettes (Pack of 20, Marlboro), Markets"
"1650","Equatorial Guinea",7.02,"Chicken Fillets (1 kg), Markets"
"1651","Equatorial Guinea",5.86,"Apples (1 kg), Markets"
"1652","Equatorial Guinea",7.1,"Oranges (1 kg), Markets"
"1653","Equatorial Guinea",3.11,"Potatoes (1 kg), Markets"
"1654","Equatorial Guinea",0.89,"Lettuce (1 Head), Markets"
